ID	zone	building	time	Bface	position	baitType	empty	tap_mag	tap_err	las_nig	las_ema	myr_spe	myr_sab	myr_sch	myr_gra	tet_sp	sol_fug	for_cun	for_ruf	for_fus	pla_pyg	tem_sp
S1afternoonWA1miel	invaded	S1	afternoon	W	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA1thon	invaded	S1	afternoon	W	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA2miel	invaded	S1	afternoon	W	A2	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA2thon	invaded	S1	afternoon	W	A2	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA3miel	invaded	S1	afternoon	W	A3	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA3thon	invaded	S1	afternoon	W	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA4miel	invaded	S1	afternoon	W	A4	miel	no	22	0	0	0	14	0	0	0	0	0	0	0	0	0	0
S1afternoonWA4thon	invaded	S1	afternoon	W	A4	thon	no	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA5miel	invaded	S1	afternoon	W	A5	miel	no	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWA5thon	invaded	S1	afternoon	W	A5	thon	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB1miel	invaded	S1	afternoon	W	B1	miel	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB1thon	invaded	S1	afternoon	W	B1	thon	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB2miel	invaded	S1	afternoon	W	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB2thon	invaded	S1	afternoon	W	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB3miel	invaded	S1	afternoon	W	B3	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB3thon	invaded	S1	afternoon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB4miel	invaded	S1	afternoon	W	B4	miel	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB4thon	invaded	S1	afternoon	W	B4	thon	no	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1afternoonWB5miel	invaded	S1	afternoon	W	B5	miel	no	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S1afternoonWB5thon	invaded	S1	afternoon	W	B5	thon	no	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA1miel	invaded	S2	morning	N	A1	miel	no	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA1thon	invaded	S2	morning	N	A1	thon	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA2miel	invaded	S2	morning	N	A2	miel	no	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA2thon	invaded	S2	morning	N	A2	thon	no	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA3miel	invaded	S2	morning	N	A3	miel	no	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA3thon	invaded	S2	morning	N	A3	thon	no	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA4miel	invaded	S2	morning	N	A4	miel	no	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA4thon	invaded	S2	morning	N	A4	thon	no	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA5miel	invaded	S2	morning	N	A5	miel	no	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNA5thon	invaded	S2	morning	N	A5	thon	no	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB1miel	invaded	S2	morning	N	B1	miel	no	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB1thon	invaded	S2	morning	N	B1	thon	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB2miel	invaded	S2	morning	N	B2	miel	no	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB2thon	invaded	S2	morning	N	B2	thon	no	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB3miel	invaded	S2	morning	N	B3	miel	no	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB3thon	invaded	S2	morning	N	B3	thon	no	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB4miel	invaded	S2	morning	N	B4	miel	no	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB4thon	invaded	S2	morning	N	B4	thon	no	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB5miel	invaded	S2	morning	N	B5	miel	no	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningNB5thon	invaded	S2	morning	N	B5	thon	no	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA1miel	invaded	S2	morning	E	A1	miel	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA1thon	invaded	S2	morning	E	A1	thon	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA2miel	invaded	S2	morning	E	A2	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA2thon	invaded	S2	morning	E	A2	thon	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA3miel	invaded	S2	morning	E	A3	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA3thon	invaded	S2	morning	E	A3	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA4miel	invaded	S2	morning	E	A4	miel	no	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA4thon	invaded	S2	morning	E	A4	thon	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA5miel	invaded	S2	morning	E	A5	miel	no	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEA5thon	invaded	S2	morning	E	A5	thon	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB1miel	invaded	S2	morning	E	B1	miel	no	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
S2morningEB1thon	invaded	S2	morning	E	B1	thon	no	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
S2morningEB2miel	invaded	S2	morning	E	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB2thon	invaded	S2	morning	E	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB3miel	invaded	S2	morning	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB3thon	invaded	S2	morning	E	B3	thon	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB4miel	invaded	S2	morning	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB4thon	invaded	S2	morning	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB5miel	invaded	S2	morning	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningEB5thon	invaded	S2	morning	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA1miel	invaded	S2	morning	S	A1	miel	no	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA1thon	invaded	S2	morning	S	A1	thon	no	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA2miel	invaded	S2	morning	S	A2	miel	no	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA2thon	invaded	S2	morning	S	A2	thon	no	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA3miel	invaded	S2	morning	S	A3	miel	no	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA3thon	invaded	S2	morning	S	A3	thon	no	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA4miel	invaded	S2	morning	S	A4	miel	no	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA4thon	invaded	S2	morning	S	A4	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA5miel	invaded	S2	morning	S	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSA5thon	invaded	S2	morning	S	A5	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB1miel	invaded	S2	morning	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB1thon	invaded	S2	morning	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB2miel	invaded	S2	morning	S	B2	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB2thon	invaded	S2	morning	S	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB3miel	invaded	S2	morning	S	B3	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB3thon	invaded	S2	morning	S	B3	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB4miel	invaded	S2	morning	S	B4	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB4thon	invaded	S2	morning	S	B4	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB5miel	invaded	S2	morning	S	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningSB5thon	invaded	S2	morning	S	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA1miel	invaded	S2	morning	W	A1	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA1thon	invaded	S2	morning	W	A1	thon	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA2miel	invaded	S2	morning	W	A2	miel	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA2thon	invaded	S2	morning	W	A2	thon	no	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA3miel	invaded	S2	morning	W	A3	miel	no	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA3thon	invaded	S2	morning	W	A3	thon	no	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA4miel	invaded	S2	morning	W	A4	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA4thon	invaded	S2	morning	W	A4	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA5miel	invaded	S2	morning	W	A5	miel	no	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWA5thon	invaded	S2	morning	W	A5	thon	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB1miel	invaded	S2	morning	W	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB1thon	invaded	S2	morning	W	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB2miel	invaded	S2	morning	W	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB2thon	invaded	S2	morning	W	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB3miel	invaded	S2	morning	W	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB3thon	invaded	S2	morning	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB4miel	invaded	S2	morning	W	B4	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB4thon	invaded	S2	morning	W	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB5miel	invaded	S2	morning	W	B5	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S2morningWB5thon	invaded	S2	morning	W	B5	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA1miel	invaded	S2	noon	N	A1	miel	no	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA1thon	invaded	S2	noon	N	A1	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA2miel	invaded	S2	noon	N	A2	miel	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA2thon	invaded	S2	noon	N	A2	thon	no	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA3miel	invaded	S2	noon	N	A3	miel	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA3thon	invaded	S2	noon	N	A3	thon	no	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA4miel	invaded	S2	noon	N	A4	miel	no	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA4thon	invaded	S2	noon	N	A4	thon	no	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA5miel	invaded	S2	noon	N	A5	miel	no	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNA5thon	invaded	S2	noon	N	A5	thon	no	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB1miel	invaded	S2	noon	N	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB1thon	invaded	S2	noon	N	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB2miel	invaded	S2	noon	N	B2	miel	no	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB2thon	invaded	S2	noon	N	B2	thon	no	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB3miel	invaded	S2	noon	N	B3	miel	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB3thon	invaded	S2	noon	N	B3	thon	no	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB4miel	invaded	S2	noon	N	B4	miel	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB4thon	invaded	S2	noon	N	B4	thon	no	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB5miel	invaded	S2	noon	N	B5	miel	no	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonNB5thon	invaded	S2	noon	N	B5	thon	no	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA1miel	invaded	S2	noon	E	A1	miel	no	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA1thon	invaded	S2	noon	E	A1	thon	no	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA2miel	invaded	S2	noon	E	A2	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA2thon	invaded	S2	noon	E	A2	thon	no	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA3miel	invaded	S2	noon	E	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA3thon	invaded	S2	noon	E	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA4miel	invaded	S2	noon	E	A4	miel	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA4thon	invaded	S2	noon	E	A4	thon	no	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA5miel	invaded	S2	noon	E	A5	miel	no	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEA5thon	invaded	S2	noon	E	A5	thon	no	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB1miel	invaded	S2	noon	E	B1	miel	no	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB1thon	invaded	S2	noon	E	B1	thon	no	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB2miel	invaded	S2	noon	E	B2	miel	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB2thon	invaded	S2	noon	E	B2	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB3miel	invaded	S2	noon	E	B3	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB3thon	invaded	S2	noon	E	B3	thon	no	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB4miel	invaded	S2	noon	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB4thon	invaded	S2	noon	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB5miel	invaded	S2	noon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonEB5thon	invaded	S2	noon	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA1miel	invaded	S2	noon	S	A1	miel	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA1thon	invaded	S2	noon	S	A1	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA2miel	invaded	S2	noon	S	A2	miel	no	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA2thon	invaded	S2	noon	S	A2	thon	no	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA3miel	invaded	S2	noon	S	A3	miel	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA3thon	invaded	S2	noon	S	A3	thon	no	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA4miel	invaded	S2	noon	S	A4	miel	no	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
S2noonSA4thon	invaded	S2	noon	S	A4	thon	no	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
S2noonSA5miel	invaded	S2	noon	S	A5	miel	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSA5thon	invaded	S2	noon	S	A5	thon	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB1miel	invaded	S2	noon	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB1thon	invaded	S2	noon	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB2miel	invaded	S2	noon	S	B2	miel	no	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB2thon	invaded	S2	noon	S	B2	thon	no	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB3miel	invaded	S2	noon	S	B3	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB3thon	invaded	S2	noon	S	B3	thon	no	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB4miel	invaded	S2	noon	S	B4	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB4thon	invaded	S2	noon	S	B4	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB5miel	invaded	S2	noon	S	B5	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2noonSB5thon	invaded	S2	noon	S	B5	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA1miel	invaded	S2	noon	W	A1	miel	no	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
S2noonWA1thon	invaded	S2	noon	W	A1	thon	no	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
S2noonWA2miel	invaded	S2	noon	W	A2	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA2thon	invaded	S2	noon	W	A2	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA3miel	invaded	S2	noon	W	A3	miel	no	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA3thon	invaded	S2	noon	W	A3	thon	no	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA4miel	invaded	S2	noon	W	A4	miel	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA4thon	invaded	S2	noon	W	A4	thon	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA5miel	invaded	S2	noon	W	A5	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWA5thon	invaded	S2	noon	W	A5	thon	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB1miel	invaded	S2	noon	W	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB1thon	invaded	S2	noon	W	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB2miel	invaded	S2	noon	W	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB2thon	invaded	S2	noon	W	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB3miel	invaded	S2	noon	W	B3	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB3thon	invaded	S2	noon	W	B3	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB4miel	invaded	S2	noon	W	B4	miel	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB4thon	invaded	S2	noon	W	B4	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB5miel	invaded	S2	noon	W	B5	miel	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S2noonWB5thon	invaded	S2	noon	W	B5	thon	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA1miel	invaded	S2	afternoon	N	A1	miel	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA1thon	invaded	S2	afternoon	N	A1	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA2miel	invaded	S2	afternoon	N	A2	miel	no	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA2thon	invaded	S2	afternoon	N	A2	thon	no	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA3miel	invaded	S2	afternoon	N	A3	miel	no	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA3thon	invaded	S2	afternoon	N	A3	thon	no	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA4miel	invaded	S2	afternoon	N	A4	miel	no	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA4thon	invaded	S2	afternoon	N	A4	thon	no	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA5miel	invaded	S2	afternoon	N	A5	miel	no	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNA5thon	invaded	S2	afternoon	N	A5	thon	no	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB1miel	invaded	S2	afternoon	N	B1	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB1thon	invaded	S2	afternoon	N	B1	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB2miel	invaded	S2	afternoon	N	B2	miel	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB2thon	invaded	S2	afternoon	N	B2	thon	no	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB3miel	invaded	S2	afternoon	N	B3	miel	no	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB3thon	invaded	S2	afternoon	N	B3	thon	no	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB4miel	invaded	S2	afternoon	N	B4	miel	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB4thon	invaded	S2	afternoon	N	B4	thon	no	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB5miel	invaded	S2	afternoon	N	B5	miel	no	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonNB5thon	invaded	S2	afternoon	N	B5	thon	no	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA1miel	invaded	S2	afternoon	E	A1	miel	no	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA1thon	invaded	S2	afternoon	E	A1	thon	no	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA2miel	invaded	S2	afternoon	E	A2	miel	no	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA2thon	invaded	S2	afternoon	E	A2	thon	no	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA3miel	invaded	S2	afternoon	E	A3	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA3thon	invaded	S2	afternoon	E	A3	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA4miel	invaded	S2	afternoon	E	A4	miel	no	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA4thon	invaded	S2	afternoon	E	A4	thon	no	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA5miel	invaded	S2	afternoon	E	A5	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEA5thon	invaded	S2	afternoon	E	A5	thon	no	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0
S2afternoonEB1miel	invaded	S2	afternoon	E	B1	miel	no	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB1thon	invaded	S2	afternoon	E	B1	thon	no	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB2miel	invaded	S2	afternoon	E	B2	miel	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB2thon	invaded	S2	afternoon	E	B2	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB3miel	invaded	S2	afternoon	E	B3	miel	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB3thon	invaded	S2	afternoon	E	B3	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB4miel	invaded	S2	afternoon	E	B4	miel	no	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB4thon	invaded	S2	afternoon	E	B4	thon	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB5miel	invaded	S2	afternoon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonEB5thon	invaded	S2	afternoon	E	B5	thon	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonSA1miel	invaded	S2	afternoon	S	A1	miel	no	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0
S2afternoonSA1thon	invaded	S2	afternoon	S	A1	thon	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonSA2miel	invaded	S2	afternoon	S	A2	miel	no	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonSA2thon	invaded	S2	afternoon	S	A2	thon	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonSA3miel	invaded	S2	afternoon	S	A3	miel	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2afternoonSA3thon	invaded	S2	afternoon	S	A3	thon	no	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
